product_id,shop_id,order_status,sku_quantity,payment_amount,supply_amount,supply_cost,delivery_fee,ad_cost,extra_cost,order_date
100047,200002,0,32,252800,233800,153600,2500,0,0,2025-09-04
100048,200003,0,41,241900,223800,139400,5000,0,0,2025-09-04
100049,200004,0,32,220800,204200,128000,4000,0,0,2025-09-04
100050,200005,0,31,182900,169200,111600,5000,0,0,2025-09-04
100001,200005,0,557,4957300,4585500,2840700,2000,0,0,2025-09-05
100002,200006,0,264,3062400,2832700,1795200,3000,0,0,2025-09-05
100003,200001,0,190,2375000,2196900,1406000,4000,0,0,2025-09-05
100004,200002,0,240,1920000,1776000,1128000,3500,0,0,2025-09-05
100005,200003,0,176,1249600,1155900,739200,4500,0,0,2025-09-05
100006,200004,0,83,1186900,1097900,705500,3500,0,0,2025-09-05
100007,200005,0,74,1124800,1040400,643800,2000,0,0,2025-09-05
100008,200006,0,139,861800,797200,500400,3500,0,0,2025-09-05
100009,200001,0,63,844200,780900,485100,3500,0,0,2025-09-05
100010,200002,0,90,810000,749200,486000,3000,0,0,2025-09-05
100011,200003,0,51,759900,702900,438600,2000,0,0,2025-09-05
100012,200004,0,59,702100,649400,407100,3000,0,0,2025-09-05
100013,200005,0,56,666400,616400,403200,3500,0,0,2025-09-05
100014,200006,0,90,531000,491200,315000,3000,0,0,2025-09-05
100015,200001,0,82,483800,447500,295200,3500,0,0,2025-09-05
100016,200002,0,52,462800,428100,275600,4500,0,0,2025-09-05
100017,200003,0,45,445500,412100,265500,5000,0,0,2025-09-05
100018,200004,0,69,476100,440400,289800,2000,0,0,2025-09-05
100019,200005,0,56,386400,357400,229600,3000,0,0,2025-09-05
100020,200006,0,100,490000,453200,280000,3000,0,0,2025-09-05
100021,200001,0,39,347100,321100,210600,3500,0,0,2025-09-05
100022,200002,0,48,331200,306400,192000,3500,0,0,2025-09-05
100023,200003,0,48,379200,350800,225600,2500,0,0,2025-09-05
100024,200004,0,43,339700,314200,206400,3500,0,0,2025-09-05
100025,200005,0,23,296700,274400,179400,4000,0,0,2025-09-05
100026,200006,0,39,386100,357100,234000,4500,0,0,2025-09-05
100027,200001,0,33,359700,332700,214500,5000,0,0,2025-09-05
100028,200002,0,57,336300,311100,193800,3500,0,0,2025-09-05
100029,200003,0,57,336300,311100,193800,4500,0,0,2025-09-05
100030,200004,0,45,310500,287200,180000,5000,0,0,2025-09-05
100031,200005,0,39,269100,248900,163800,4500,0,0,2025-09-05
100032,200006,0,31,275900,255200,164300,4500,0,0,2025-09-05
100033,200001,0,46,271400,251000,161000,2000,0,0,2025-09-05
100034,200002,0,47,277300,256500,159800,2500,0,0,2025-09-05
100035,200003,0,42,247800,229200,147000,4500,0,0,2025-09-05
100036,200004,0,32,220800,204200,134400,4500,0,0,2025-09-05
100037,200005,0,54,264600,244800,151200,4000,0,0,2025-09-05
100038,200006,0,30,237000,219200,141000,3000,0,0,2025-09-05
100039,200001,0,44,259600,240100,154000,4500,0,0,2025-09-05
100040,200002,0,28,193200,178700,114800,2500,0,0,2025-09-05
100041,200003,0,13,258700,239300,154700,4000,0,0,2025-09-05
100042,200004,0,22,217800,201500,127600,3000,0,0,2025-09-05
100043,200005,0,11,174900,161800,103400,3000,0,0,2025-09-05
100044,200006,0,12,214800,198700,128400,4000,0,0,2025-09-05
100045,200001,0,22,195800,181100,114400,3500,0,0,2025-09-05
100046,200002,0,32,220800,204200,128000,3500,0,0,2025-09-05
100047,200003,0,25,197500,182700,115000,3500,0,0,2025-09-05
100048,200004,0,31,182900,169200,108500,4500,0,0,2025-09-05
100049,200005,0,23,158700,146800,96600,3000,0,0,2025-09-05
100050,200006,0,30,177000,163700,102000,3500,0,0,2025-09-05
100001,200006,0,396,3920400,3626400,2376000,2000,0,0,2025-09-06
100002,200001,0,222,2863800,2649000,1687200,2000,0,0,2025-09-06
100003,200002,0,149,2071100,1915800,1236700,4500,0,0,2025-09-06
100004,200003,0,180,1602000,1481800,936000,3500,0,0,2025-09-06
100005,200004,0,166,1311400,1213000,780200,3500,0,0,2025-09-06
100006,200005,0,74,1176600,1088400,695600,2500,0,0,2025-09-06
100007,200006,0,58,980200,906700,580000,5000,0,0,2025-09-06
100008,200001,0,97,669300,619100,397700,4000,0,0,2025-09-06
100009,200002,0,40,596000,551300,356000,2000,0,0,2025-09-06
100010,200003,0,60,600000,555000,366000,4500,0,0,2025-09-06
100011,200004,0,46,685400,634000,400200,2500,0,0,2025-09-06
100012,200005,0,41,487900,451300,282900,5000,0,0,2025-09-06
100013,200006,0,46,547400,506300,322000,3500,0,0,2025-09-06
100014,200001,0,80,472000,436600,272000,4000,0,0,2025-09-06
100015,200002,0,88,519200,480300,316800,2500,0,0,2025-09-06
100016,200003,0,50,445000,411600,270000,2500,0,0,2025-09-06
100017,200004,0,37,366300,338800,222000,4500,0,0,2025-09-06
100018,200005,0,65,448500,414900,253500,2500,0,0,2025-09-06
100019,200006,0,55,379500,351000,220000,2500,0,0,2025-09-06
100020,200001,0,86,421400,389800,249400,3500,0,0,2025-09-06
100021,200002,0,44,391600,362200,228800,3000,0,0,2025-09-06
100022,200003,0,50,345000,319100,195000,2000,0,0,2025-09-06
100023,200004,0,48,379200,350800,216000,2000,0,0,2025-09-06
100024,200005,0,41,323900,299600,184500,2000,0,0,2025-09-06
100025,200006,0,25,322500,298300,197500,5000,0,0,2025-09-06
100026,200001,0,30,297000,274700,171000,3500,0,0,2025-09-06
100027,200002,0,28,305200,282300,176400,5000,0,0,2025-09-06
100028,200003,0,43,253700,234700,146200,3000,0,0,2025-09-06
100029,200004,0,42,247800,229200,147000,5000,0,0,2025-09-06
100030,200005,0,44,303600,280800,180400,3500,0,0,2025-09-06
100031,200006,0,40,276000,255300,168000,4000,0,0,2025-09-06
100032,200001,0,25,222500,205800,132500,2500,0,0,2025-09-06
100033,200002,0,37,218300,201900,129500,4500,0,0,2025-09-06
100034,200003,0,40,236000,218300,140000,3500,0,0,2025-09-06
100035,200004,0,36,212400,196500,122400,4500,0,0,2025-09-06
100036,200005,0,33,227700,210600,132000,2500,0,0,2025-09-06
100037,200006,0,49,240100,222100,137200,3500,0,0,2025-09-06
100038,200001,0,29,229100,211900,130500,4000,0,0,2025-09-06
100039,200002,0,40,236000,218300,140000,4000,0,0,2025-09-06
100040,200003,0,34,234600,217000,136000,5000,0,0,2025-09-06
100041,200004,0,11,218900,202500,128700,4000,0,0,2025-09-06
100042,200005,0,17,168300,155700,100300,5000,0,0,2025-09-06
100043,200006,0,14,222600,205900,134400,5000,0,0,2025-09-06
100044,200001,0,11,196900,182100,112200,2500,0,0,2025-09-06
100045,200002,0,18,160200,148200,97200,2000,0,0,2025-09-06
100046,200003,0,29,200100,185100,118900,4000,0,0,2025-09-06
100047,200004,0,21,165900,153500,94500,3000,0,0,2025-09-06
100048,200005,0,34,200600,185600,119000,4500,0,0,2025-09-06
100049,200006,0,28,193200,178700,114800,3500,0,0,2025-09-06
100050,200001,0,23,135700,125500,80500,4500,0,0,2025-09-06
100001,200001,0,595,5890500,5448700,3391500,3500,0,0,2025-09-07
100002,200002,0,231,2979900,2756400,1732500,2000,0,0,2025-09-07
100003,200003,0,153,2126700,1967200,1300500,4500,0,0,2025-09-07
100004,200004,0,192,1708800,1580600,1036800,4000,0,0,2025-09-07
100005,200005,0,182,1437800,1330000,873600,5000,0,0,2025-09-07
100006,200006,0,74,1176600,1088400,695600,4000,0,0,2025-09-07
100007,200001,0,53,895700,828500,540600,3000,0,0,2025-09-07
100008,200002,0,134,924600,855300,536000,4500,0,0,2025-09-07
100009,200003,0,62,923800,854500,558000,3000,0,0,2025-09-07
100010,200004,0,64,640000,592000,384000,5000,0,0,2025-09-07
100011,200005,0,55,819500,758000,467500,3500,0,0,2025-09-07
100012,200006,0,51,606900,561400,357000,4000,0,0,2025-09-07
100013,200001,0,55,654500,605400,396000,2000,0,0,2025-09-07
100014,200002,0,96,566400,523900,326400,4500,0,0,2025-09-07
100015,200003,0,84,495600,458400,302400,5000,0,0,2025-09-07
100016,200004,0,63,560700,518600,340200,2000,0,0,2025-09-07
100017,200005,0,49,485100,448700,284200,4000,0,0,2025-09-07
100018,200006,0,68,469200,434000,278800,5000,0,0,2025-09-07
100019,200001,0,56,386400,357400,224000,4000,0,0,2025-09-07
100020,200002,0,87,426300,394300,252300,3500,0,0,2025-09-07
100021,200003,0,45,400500,370500,243000,5000,0,0,2025-09-07
100022,200004,0,61,420900,389300,244000,5000,0,0,2025-09-07
100023,200005,0,51,402900,372700,229500,3500,0,0,2025-09-07
100024,200006,0,41,323900,299600,192700,4500,0,0,2025-09-07
100025,200001,0,30,387000,358000,225000,4000,0,0,2025-09-07
100026,200002,0,37,366300,338800,210900,2500,0,0,2025-09-07
100027,200003,0,28,305200,282300,182000,3000,0,0,2025-09-07
100028,200004,0,57,336300,311100,199500,5000,0,0,2025-09-07
100029,200005,0,52,306800,283800,187200,3000,0,0,2025-09-07
100030,200006,0,44,303600,280800,176000,5000,0,0,2025-09-07
100031,200001,0,38,262200,242500,152000,3000,0,0,2025-09-07
100032,200002,0,34,302600,279900,183600,5000,0,0,2025-09-07
100033,200003,0,51,300900,278300,178500,4000,0,0,2025-09-07
100034,200004,0,38,224200,207400,129200,3000,0,0,2025-09-07
100035,200005,0,44,259600,240100,149600,4000,0,0,2025-09-07
100036,200006,0,38,262200,242500,159600,3000,0,0,2025-09-07
100037,200001,0,58,284200,262900,168200,4500,0,0,2025-09-07
100038,200002,0,33,260700,241100,151800,5000,0,0,2025-09-07
100039,200003,0,43,253700,234700,150500,4500,0,0,2025-09-07
100040,200004,0,32,220800,204200,131200,3000,0,0,2025-09-07
100041,200005,0,11,218900,202500,127600,4000,0,0,2025-09-07
100042,200006,0,25,247500,228900,150000,5000,0,0,2025-09-07
100043,200001,0,15,238500,220600,142500,3500,0,0,2025-09-07
100044,200002,0,13,232700,215200,137800,5000,0,0,2025-09-07
100045,200003,0,20,178000,164600,106000,3000,0,0,2025-09-07
100046,200004,0,35,241500,223400,140000,2000,0,0,2025-09-07
100047,200005,0,28,221200,204600,131600,4000,0,0,2025-09-07
100048,200006,0,32,188800,174600,108800,3000,0,0,2025-09-07
100049,200001,0,32,220800,204200,124800,5000,0,0,2025-09-07
100050,200002,0,39,230100,212800,132600,2000,0,0,2025-09-07
100001,200002,0,576,5702400,5274700,3340800,4000,0,0,2025-09-08
100002,200003,0,280,3612000,3341100,2156000,3500,0,0,2025-09-08
100003,200004,0,160,2224000,2057200,1264000,4000,0,0,2025-09-08
100004,200005,0,237,2109300,1951100,1208700,4000,0,0,2025-09-08
100005,200006,0,186,1469400,1359200,855600,2000,0,0,2025-09-08
100006,200001,0,95,1510500,1397200,864500,2000,0,0,2025-09-08
100007,200002,0,73,1233700,1141200,700800,3500,0,0,2025-09-08
100008,200003,0,139,959100,887200,569900,4000,0,0,2025-09-08
100009,200004,0,66,983400,909600,580800,4500,0,0,2025-09-08
100010,200005,0,105,1050000,971200,640500,4500,0,0,2025-09-08
100011,200006,0,66,983400,909600,574200,3500,0,0,2025-09-08
100012,200001,0,79,940100,869600,537200,5000,0,0,2025-09-08
100013,200002,0,55,654500,605400,390500,4500,0,0,2025-09-08
100014,200003,0,113,666700,616700,395500,2500,0,0,2025-09-08
100015,200004,0,117,690300,638500,409500,3000,0,0,2025-09-08
100016,200005,0,75,667500,617400,390000,4000,0,0,2025-09-08
100017,200006,0,69,683100,631900,407100,2000,0,0,2025-09-08
100018,200001,0,74,510600,472300,296000,3500,0,0,2025-09-08
100019,200002,0,73,503700,465900,306600,3500,0,0,2025-09-08
100020,200003,0,107,524300,485000,310300,5000,0,0,2025-09-08
100021,200004,0,51,453900,419900,270300,2500,0,0,2025-09-08
100022,200005,0,74,510600,472300,296000,2500,0,0,2025-09-08
100023,200006,0,65,513500,475000,312000,2000,0,0,2025-09-08
100024,200001,0,58,458200,423800,261000,3500,0,0,2025-09-08
100025,200002,0,38,490200,453400,288800,2000,0,0,2025-09-08
100026,200003,0,38,376200,348000,220400,4000,0,0,2025-09-08
100027,200004,0,32,348800,322600,204800,4000,0,0,2025-09-08
100028,200005,0,55,324500,300200,198000,4000,0,0,2025-09-08
100029,200006,0,69,407100,376600,234600,2500,0,0,2025-09-08
100030,200001,0,61,420900,389300,244000,4000,0,0,2025-09-08
100031,200002,0,51,351900,325500,204000,4000,0,0,2025-09-08
100032,200003,0,42,373800,345800,218400,4000,0,0,2025-09-08
100033,200004,0,67,395300,365700,234500,4500,0,0,2025-09-08
100034,200005,0,65,383500,354700,234000,4500,0,0,2025-09-08
100035,200006,0,59,348100,322000,200600,4000,0,0,2025-09-08
100036,200001,0,40,276000,255300,164000,2500,0,0,2025-09-08
100037,200002,0,59,289100,267400,171100,4500,0,0,2025-09-08
100038,200003,0,32,252800,233800,147200,5000,0,0,2025-09-08
100039,200004,0,46,271400,251000,156400,3500,0,0,2025-09-08
100040,200005,0,36,248400,229800,151200,5000,0,0,2025-09-08
100041,200006,0,12,238800,220900,139200,3000,0,0,2025-09-08
100042,200001,0,26,257400,238100,153400,2000,0,0,2025-09-08
100043,200002,0,19,302100,279400,180500,2000,0,0,2025-09-08
100044,200003,0,16,286400,264900,163200,4000,0,0,2025-09-08
100045,200004,0,27,240300,222300,145800,3000,0,0,2025-09-08
100046,200005,0,36,248400,229800,144000,2000,0,0,2025-09-08
100047,200006,0,30,237000,219200,138000,3000,0,0,2025-09-08
100048,200001,0,35,206500,191000,126000,3500,0,0,2025-09-08
100049,200002,0,30,207000,191500,126000,2000,0,0,2025-09-08
100050,200003,0,44,259600,240100,158400,3500,0,0,2025-09-08
100001,200003,0,601,5949900,5503700,3606000,4500,0,0,2025-09-09
100002,200004,0,317,4089300,3782600,2440900,3000,0,0,2025-09-09
100003,200005,0,169,2349100,2172900,1368900,2500,0,0,2025-09-09
100004,200006,0,255,2269500,2099300,1326000,5000,0,0,2025-09-09
100005,200001,0,186,1469400,1359200,874200,3000,0,0,2025-09-09
100006,200002,0,77,1224300,1132500,716100,4000,0,0,2025-09-09
100007,200003,0,81,1368900,1266200,793800,3000,0,0,2025-09-09
100008,200004,0,183,1262700,1168000,732000,3000,0,0,2025-09-09
100009,200005,0,60,894000,827000,528000,2500,0,0,2025-09-09
100010,200006,0,89,890000,823200,525100,3000,0,0,2025-09-09
100011,200001,0,60,894000,827000,522000,4500,0,0,2025-09-09
100012,200002,0,74,880600,814600,525400,2500,0,0,2025-09-09
100013,200003,0,63,749700,693500,434700,4000,0,0,2025-09-09
100014,200004,0,103,607700,562100,350200,2500,0,0,2025-09-09
100015,200005,0,122,719800,665800,414800,3000,0,0,2025-09-09
100016,200006,0,75,667500,617400,397500,3500,0,0,2025-09-09
100017,200001,0,57,564300,522000,324900,3000,0,0,2025-09-09
100018,200002,0,81,558900,517000,324000,3500,0,0,2025-09-09
100019,200003,0,65,448500,414900,260000,4000,0,0,2025-09-09
100020,200004,0,110,539000,498600,319000,2500,0,0,2025-09-09
100021,200005,0,45,400500,370500,234000,2000,0,0,2025-09-09
100022,200006,0,68,469200,434000,278800,2000,0,0,2025-09-09
100023,200001,0,52,410800,380000,249600,3500,0,0,2025-09-09
100024,200002,0,55,434500,401900,264000,2000,0,0,2025-09-09
100025,200003,0,34,438600,405700,251600,5000,0,0,2025-09-09
100026,200004,0,33,326700,302200,191400,4000,0,0,2025-09-09
100027,200005,0,29,316100,292400,188500,5000,0,0,2025-09-09
100028,200006,0,70,413000,382000,245000,3000,0,0,2025-09-09
100029,200001,0,66,389400,360200,237600,5000,0,0,2025-09-09
100030,200002,0,47,324300,300000,188000,3000,0,0,2025-09-09
100031,200003,0,49,338100,312700,196000,3500,0,0,2025-09-09
100032,200004,0,38,338200,312800,197600,4500,0,0,2025-09-09
100033,200005,0,52,306800,283800,187200,3500,0,0,2025-09-09
100034,200006,0,45,265500,245600,162000,4000,0,0,2025-09-09
100035,200001,0,47,277300,256500,164500,3500,0,0,2025-09-09
100036,200002,0,44,303600,280800,176000,3000,0,0,2025-09-09
100037,200003,0,70,343000,317300,203000,4000,0,0,2025-09-09
100038,200004,0,38,300200,277700,182400,2500,0,0,2025-09-09
100039,200005,0,54,318600,294700,183600,2000,0,0,2025-09-09
100040,200006,0,39,269100,248900,156000,4000,0,0,2025-09-09
100041,200001,0,12,238800,220900,136800,4000,0,0,2025-09-09
100042,200002,0,29,287100,265600,165300,4000,0,0,2025-09-09
100043,200003,0,14,222600,205900,134400,2000,0,0,2025-09-09
100044,200004,0,17,304300,281500,175100,4000,0,0,2025-09-09
100045,200005,0,24,213600,197600,129600,4500,0,0,2025-09-09
100046,200006,0,30,207000,191500,120000,4500,0,0,2025-09-09
100047,200001,0,28,221200,204600,134400,4500,0,0,2025-09-09
100048,200002,0,35,206500,191000,122500,2000,0,0,2025-09-09
100049,200003,0,33,227700,210600,132000,2500,0,0,2025-09-09
100050,200004,0,40,236000,218300,140000,4000,0,0,2025-09-09
100001,200004,0,703,6959700,6437700,4218000,3000,0,0,2025-09-10
100002,200005,0,228,2941200,2720600,1755600,2000,0,0,2025-09-10
100003,200006,0,185,2571500,2378600,1535500,3500,0,0,2025-09-10
100004,200001,0,222,1975800,1827600,1198800,4500,0,0,2025-09-10
100005,200002,0,197,1556300,1439600,906200,2500,0,0,2025-09-10
100006,200003,0,95,1510500,1397200,874000,4500,0,0,2025-09-10
100007,200004,0,77,1301300,1203700,785400,4000,0,0,2025-09-10
100008,200005,0,127,876300,810600,508000,4000,0,0,2025-09-10
100009,200006,0,73,1087700,1006100,620500,2500,0,0,2025-09-10
100010,200001,0,76,760000,703000,463600,4000,0,0,2025-09-10
100011,200002,0,55,819500,758000,473000,4500,0,0,2025-09-10
100012,200003,0,59,702100,649400,418900,3500,0,0,2025-09-10
100013,200004,0,47,559300,517400,338400,2000,0,0,2025-09-10
100014,200005,0,116,684400,633100,394400,3000,0,0,2025-09-10
100015,200006,0,92,542800,502100,322000,4500,0,0,2025-09-10
100016,200001,0,53,471700,436300,280900,3500,0,0,2025-09-10
100017,200002,0,47,465300,430400,277300,3500,0,0,2025-09-10
100018,200003,0,86,593400,548900,352600,5000,0,0,2025-09-10
100019,200004,0,82,565800,523400,328000,2500,0,0,2025-09-10
100020,200005,0,98,480200,444200,294000,4500,0,0,2025-09-10
100021,200006,0,43,382700,354000,232200,3500,0,0,2025-09-10
100022,200001,0,68,469200,434000,272000,5000,0,0,2025-09-10
100023,200002,0,53,418700,387300,238500,4500,0,0,2025-09-10
100024,200003,0,48,379200,350800,230400,2000,0,0,2025-09-10
100025,200004,0,27,348300,322200,202500,4500,0,0,2025-09-10
100026,200005,0,36,356400,329700,212400,5000,0,0,2025-09-10
100027,200006,0,37,403300,373100,229400,4500,0,0,2025-09-10
100028,200001,0,58,342200,316500,197200,4000,0,0,2025-09-10
100029,200002,0,66,389400,360200,224400,2000,0,0,2025-09-10
100030,200003,0,42,289800,268100,172200,3000,0,0,2025-09-10
100031,200004,0,41,282900,261700,159900,4000,0,0,2025-09-10
100032,200005,0,33,293700,271700,174900,4500,0,0,2025-09-10
100033,200006,0,46,271400,251000,156400,4500,0,0,2025-09-10
100034,200001,0,47,277300,256500,164500,3500,0,0,2025-09-10
100035,200002,0,51,300900,278300,173400,5000,0,0,2025-09-10
100036,200003,0,36,248400,229800,144000,4500,0,0,2025-09-10
100037,200004,0,57,279300,258400,165300,3000,0,0,2025-09-10
100038,200005,0,36,284400,263100,165600,5000,0,0,2025-09-10
100039,200006,0,51,300900,278300,173400,3000,0,0,2025-09-10
100040,200001,0,32,220800,204200,128000,3500,0,0,2025-09-10
100041,200002,0,12,238800,220900,142800,3000,0,0,2025-09-10
100042,200003,0,21,207900,192300,123900,4500,0,0,2025-09-10
100043,200004,0,18,286200,264700,167400,5000,0,0,2025-09-10
100044,200005,0,14,250600,231800,149800,4500,0,0,2025-09-10
100045,200006,0,22,195800,181100,114400,4500,0,0,2025-09-10
100046,200001,0,32,220800,204200,134400,2500,0,0,2025-09-10
100047,200002,0,31,244900,226500,145700,2500,0,0,2025-09-10
100048,200003,0,42,247800,229200,147000,3500,0,0,2025-09-10
100049,200004,0,28,193200,178700,112000,3000,0,0,2025-09-10
100050,200005,0,42,247800,229200,142800,3500,0,0,2025-09-10
100001,200005,0,586,5801400,5366300,3398800,4500,0,0,2025-09-11
100002,200006,0,279,3599100,3329200,2176200,3500,0,0,2025-09-11
100003,200001,0,194,2696600,2494400,1552000,5000,0,0,2025-09-11
100004,200002,0,205,1824500,1687700,1045500,3500,0,0,2025-09-11
100005,200003,0,212,1674800,1549200,954000,2000,0,0,2025-09-11
100006,200004,0,84,1335600,1235400,764400,2500,0,0,2025-09-11
100007,200005,0,73,1233700,1141200,722700,4500,0,0,2025-09-11
100008,200006,0,174,1200600,1110600,696000,3000,0,0,2025-09-11
100009,200001,0,73,1087700,1006100,620500,4500,0,0,2025-09-11
100010,200002,0,83,830000,767800,506300,4000,0,0,2025-09-11
100011,200003,0,58,864200,799400,522000,2000,0,0,2025-09-11
100012,200004,0,69,821100,759500,469200,4500,0,0,2025-09-11
100013,200005,0,58,690200,638400,423400,2500,0,0,2025-09-11
100014,200006,0,93,548700,507500,325500,2500,0,0,2025-09-11
100015,200001,0,101,595900,551200,343400,3000,0,0,2025-09-11
100016,200002,0,74,658600,609200,399600,4500,0,0,2025-09-11
100017,200003,0,65,643500,595200,383500,4500,0,0,2025-09-11
100018,200004,0,78,538200,497800,319800,2000,0,0,2025-09-11
100019,200005,0,73,503700,465900,299300,3500,0,0,2025-09-11
100020,200006,0,92,450800,417000,257600,2000,0,0,2025-09-11
100021,200001,0,54,480600,444600,286200,3500,0,0,2025-09-11
100022,200002,0,67,462300,427600,268000,3500,0,0,2025-09-11
100023,200003,0,57,450300,416500,267900,2000,0,0,2025-09-11
